realization_id,sector_id,site_id,scenario_name,impaired_sector_id,sector_status,is_impaired_sector,attached_ue_count,active_ue_count,offered_traffic_Mbps,served_traffic_Mbps,unserved_traffic_Mbps,sector_load_ratio,mean_RSRP_dBm,median_RSRP_dBm,mean_SINR_dB,median_SINR_dB,mean_UE_throughput_Mbps,median_UE_throughput_Mbps,qos_satisfaction_ratio,boundary_ue_ratio,handover_risk_score,attach_rate_sector,cod_label
2,8,3,normal,0,normal,0,31,4,18.893225071904,18.893225071904,0,0.415047935774922,-89.6189155227123,-91.3823434354756,8.90241252917316,9.44594095585772,4.723306267976,4.80174475771239,1,0.0967741935483871,0.0967741935483871,0.939393939393939,normal
2,9,3,normal,0,normal,0,27,7,30.4133388369366,27.6385264437714,2.77481239316519,1.10039653882454,-88.6647960700146,-92.0748652274994,3.97874754153389,2.38563543150863,3.94836092053877,3.62073832241181,1,0.37037037037037,0.37037037037037,0.931034482758621,normal
2,10,4,normal,0,normal,0,24,3,19.88599379405,19.88599379405,0,0.406446097152313,-87.5272040428853,-87.9117432600975,9.80461684668248,8.18663404371089,6.62866459801665,7.54133082673283,1,0.166666666666667,0.166666666666667,1,normal
2,11,4,normal,0,normal,0,26,4,16.5771851300235,16.5771851300235,0,0.333859764117614,-90.2556908550944,-92.0518781353504,10.2126184548191,9.18498252183756,4.14429628250588,4.73014337351215,1,0.0769230769230769,0.0769230769230769,0.962962962962963,normal
2,12,4,normal,0,normal,0,23,4,16.3549184412096,16.3549184412096,0,0.542940052209354,-89.5348550458398,-90.9107271176203,4.70979511003166,3.56422376356583,4.08872961030241,4.03178867530261,1,0.347826086956522,0.347826086956522,1,normal
2,13,5,normal,0,normal,0,17,3,11.5738993436564,11.5738993436564,0,0.275596651709057,-86.5337483559259,-86.3931537870657,8.16771588422538,9.86582840180437,3.85796644788548,3.36063245878689,1,0.117647058823529,0.117647058823529,0.894736842105263,normal
2,14,5,normal,0,normal,0,23,2,6.6727960349838,6.6727960349838,0,0.150631451313376,-89.1607319941909,-89.4197375195378,9.72426718511471,6.08888010012022,3.3363980174919,3.3363980174919,1,0.0434782608695652,0.0434782608695652,0.958333333333333,normal
2,15,5,normal,0,normal,0,26,6,24.1955158446502,24.1955158446502,0,0.431317692024467,-85.1516314084894,-86.6211948903094,13.0795235158016,12.9544397963434,4.03258597410837,3.97903804246203,1,0.0384615384615385,0.0384615384615385,1,normal
2,16,6,normal,0,normal,0,21,1,4.19631429483613,4.19631429483613,0,0.117175861122268,-88.4506519559996,-91.8125903608374,6.07155637118585,5.03295410054637,4.19631429483613,4.19631429483613,1,0.19047619047619,0.19047619047619,1,normal
2,17,6,normal,0,normal,0,22,5,24.9012736671055,24.9012736671055,0,0.65919472624278,-88.5081546644114,-90.0897297892781,7.27858818286004,5.34700939619783,4.98025473342111,5.08083047318899,1,0.181818181818182,0.181818181818182,1,normal
2,18,6,normal,0,normal,0,23,5,25.6664297558417,25.6664297558417,0,0.52351337776462,-89.4149004448635,-89.277621382803,10.6883763845737,8.17975831626062,5.13328595116834,6.18566766865569,1,0.0434782608695652,0.0434782608695652,1,normal
2,19,7,normal,0,normal,0,21,2,11.8432649277474,11.8432649277474,0,0.297419405790812,-88.8556192436064,-90.553219560573,7.21625578324133,7.52266436853301,5.9216324638737,5.9216324638737,1,0.238095238095238,0.238095238095238,1,normal
2,20,7,normal,0,normal,0,26,5,25.3652038953142,25.3652038953142,0,0.700425496431805,-88.0647264033774,-87.9639272228066,6.1798760308768,4.8065714115818,5.07304077906284,5.76185294547805,1,0.269230769230769,0.269230769230769,1,normal
2,21,7,normal,0,normal,0,22,0,0,0,0,0,-87.9181680869365,-87.4496742557041,11.081455165072,10.851741172792,0,0,1,0.0454545454545455,0.0454545454545455,0.916666666666667,normal
3,1,1,normal,0,normal,0,23,3,22.6247238512413,22.6247238512413,0,0.591441138078916,-86.9884672761237,-89.3670381100001,7.02092287993157,5.36302868109778,7.54157461708043,7.73175696676891,1,0.173913043478261,0.173913043478261,1,normal
3,2,1,normal,0,normal,0,25,3,9.65887207804392,9.65887207804392,0,0.234843762284934,-85.862577888091,-85.7494103719611,7.76735391549059,6.28369535892705,3.21962402601464,2.02016380074246,1,0.2,0.2,1,normal
