oracle_group_id,scenario_name,realization_id,source_sector_id,target_sector_id,module_name,selected_action_id_raw,selected_action_id_safe,raw_action_type,safe_action_type,raw_predicted_reward,safe_predicted_reward,raw_true_reward,safe_true_reward,raw_selected_safety_valid,safe_selected_safety_valid,safety_filter_changed_action,fallback_used,noop_selected,selection_reason,delta_prs_dB,delta_tilt_deg,delta_cio_dB,delta_hom_dB,delta_ttt_ms,es_action,oracle_action_id,oracle_reward,raw_regret,safety_enforced_regret,raw_top1_oracle_match,safe_top1_oracle_match,safe_top2_oracle_match
1830,handover_stress,2,19,6,HO/MRO,30159,30159,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,30157,0.11025,0,0,0,0,0
1831,handover_stress,2,20,3,HO/MRO,30337,30337,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,30335,0.11025,0,0,0,0,0
1832,handover_stress,2,21,19,HO/MRO,30515,30515,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,30513,0.11025,0,0,0,0,0
1841,overload,2,2,13,HO/MRO,32164,32223,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,3,2,320,,32174,0.13425,0,0,0,0,1
1842,overload,2,5,0,HO/MRO,32342,32283,handover_parameter_adjustment,no_op,0.134431850157558,8.32929035236621e-05,0.13425,0,0,0,1,1,1,no_safe_action_fallback_noop,0,0,0,0,0,,32283,0,-0.13425,0,0,1,1
1843,overload,2,15,13,HO/MRO,32473,32532,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,32530,0.11025,0,0,0,0,1
1844,degraded_sector,3,3,16,HO/MRO,32651,32651,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,32649,0.11025,0,0,0,0,0
1845,degraded_sector,3,13,2,HO/MRO,32829,32829,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,32827,0.11025,0,0,0,0,0
1862,overload,3,2,0,HO/MRO,35855,35843,handover_parameter_adjustment,no_op,0.110310525225177,-0.000117459659326373,0.11025,0,0,1,1,0,1,safe_best_predicted,0,0,0,0,0,,35843,0,-0.11025,0,0,1,1
1882,mixed_conflict,4,2,12,HO/MRO,39462,39462,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,3,2,320,,39413,0.13425,0,0,0,0,1
1883,mixed_conflict,4,5,4,HO/MRO,39640,39758,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,3,2,320,,39709,0.13425,0,0,0,0,1
1904,low_load,5,16,20,HO/MRO,43378,43378,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,3,2,320,,43329,0.13425,0,0,0,0,0
1907,mixed_conflict,5,12,10,HO/MRO,43912,44030,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,3,2,320,,43981,0.13425,0,0,0,0,1
1941,outage_sector,6,5,1,HO/MRO,49917,49917,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,49915,0.11025,0,0,0,0,0
1942,outage_sector,6,9,1,HO/MRO,50095,50095,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,50093,0.11025,0,0,0,0,0
1943,outage_sector,6,17,15,HO/MRO,50273,50273,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,50271,0.11025,0,0,0,0,0
1970,normal,7,1,5,HO/MRO,55079,55079,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,55077,0.11025,0,0,0,0,0
1971,normal,7,2,12,HO/MRO,55257,55257,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,55255,0.11025,0,0,0,0,0
1972,normal,7,19,6,HO/MRO,55435,55435,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,55433,0.11025,0,0,0,0,0
1973,normal,7,20,3,HO/MRO,55613,55613,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,55611,0.11025,0,0,0,0,0
2004,overload,8,16,0,HO/MRO,61178,61119,handover_parameter_adjustment,no_op,0.134431850157558,8.32929035236621e-05,0.13425,0,0,0,1,1,1,no_safe_action_fallback_noop,0,0,0,0,0,,61119,0,-0.13425,0,0,1,1
2005,degraded_sector,9,10,8,HO/MRO,61309,61309,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,61307,0.11025,0,0,0,0,0
2031,normal,9,13,2,HO/MRO,65937,65937,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,65935,0.11025,0,0,0,0,0
2032,normal,9,16,20,HO/MRO,66162,66162,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,3,2,320,,66113,0.13425,0,0,0,0,0
2036,overload,9,2,12,HO/MRO,66827,66827,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,66825,0.11025,0,0,0,0,0
2037,overload,9,9,1,HO/MRO,67052,67052,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,3,2,320,,67003,0.13425,0,0,0,0,1
2057,normal,10,2,12,HO/MRO,70565,70565,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,70563,0.11025,0,0,0,0,0
2058,normal,10,13,2,HO/MRO,70743,70743,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,70741,0.11025,0,0,0,0,0
2091,low_load_energy_saving_candidate,11,6,19,HO/MRO,76617,76617,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,76615,0.11025,0,0,0,0,0
2141,handover_stress,13,1,5,HO/MRO,85517,85517,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,85515,0.11025,0,0,0,0,0
2142,handover_stress,13,2,12,HO/MRO,85742,85742,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,3,2,320,,85693,0.13425,0,0,0,0,0
2143,handover_stress,13,3,16,HO/MRO,85873,85873,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,85871,0.11025,0,0,0,0,0
2144,handover_stress,13,5,9,HO/MRO,86051,86110,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,86108,0.11025,0,0,0,0,0
2145,handover_stress,13,8,10,HO/MRO,86229,86229,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,86227,0.11025,0,0,0,0,0
2146,handover_stress,13,9,7,HO/MRO,86407,86466,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,86464,0.11025,0,0,0,0,0
2147,handover_stress,13,12,13,HO/MRO,86585,86644,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,86642,0.11025,0,0,0,0,0
2148,handover_stress,13,13,12,HO/MRO,86763,86822,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,86820,0.11025,0,0,0,0,0
2149,handover_stress,13,14,13,HO/MRO,86941,86941,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,86939,0.11025,0,0,0,0,0
2150,handover_stress,13,16,20,HO/MRO,87119,87119,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,87117,0.11025,0,0,0,0,0
2151,handover_stress,13,17,15,HO/MRO,87297,87297,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,87295,0.11025,0,0,0,0,0
2152,handover_stress,13,20,3,HO/MRO,87475,87475,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,87473,0.11025,0,0,0,0,0
2153,low_load,13,2,12,HO/MRO,87653,87653,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,87651,0.11025,0,0,0,0,0
2154,low_load,13,9,1,HO/MRO,87831,87831,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,87829,0.11025,0,0,0,0,0
2155,low_load,13,13,2,HO/MRO,88009,88009,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,88007,0.11025,0,0,0,0,0
2157,mixed_conflict,13,10,11,HO/MRO,88412,88471,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,3,2,320,,88422,0.13425,0,0,0,0,1
2265,low_load,17,3,16,HO/MRO,107589,107589,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,107587,0.11025,0,0,0,0,0
2266,low_load_energy_saving_candidate,17,20,3,HO/MRO,107814,107814,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,3,2,320,,107765,0.13425,0,0,0,0,0
2267,mixed_conflict,17,1,0,HO/MRO,107945,107933,handover_parameter_adjustment,no_op,0.110310525225177,-0.000117459659326373,0.11025,0,0,0,1,1,1,no_safe_action_fallback_noop,0,0,0,0,0,,107933,0,-0.11025,0,0,1,1
2268,mixed_conflict,17,9,7,HO/MRO,108170,108229,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,3,2,320,,108180,0.13425,0,0,0,0,1
2270,outage_sector,17,2,12,HO/MRO,108479,108479,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,108477,0.11025,0,0,0,0,0
2271,outage_sector,17,12,2,HO/MRO,108657,108657,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,108655,0.11025,0,0,0,0,0
2272,outage_sector,17,20,3,HO/MRO,108835,108835,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,108833,0.11025,0,0,0,0,0
2275,handover_stress,18,1,5,HO/MRO,109369,109369,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,109367,0.11025,0,0,0,0,0
2276,handover_stress,18,2,12,HO/MRO,109547,109547,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,109545,0.11025,0,0,0,0,0
2277,handover_stress,18,3,20,HO/MRO,109725,109784,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,109782,0.11025,0,0,0,0,0
2278,handover_stress,18,5,1,HO/MRO,109903,109903,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,109901,0.11025,0,0,0,0,0
2279,handover_stress,18,6,19,HO/MRO,110128,110128,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,3,2,320,,110079,0.13425,0,0,0,0,0
2280,handover_stress,18,7,8,HO/MRO,110259,110259,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,110257,0.11025,0,0,0,0,0
2281,handover_stress,18,8,10,HO/MRO,110437,110437,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,110435,0.11025,0,0,0,0,0
2282,handover_stress,18,9,1,HO/MRO,110615,110615,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,110613,0.11025,0,0,0,0,0
2283,handover_stress,18,10,8,HO/MRO,110793,110793,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,110791,0.11025,0,0,0,0,0
2284,handover_stress,18,12,2,HO/MRO,110971,110971,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,110969,0.11025,0,0,0,0,0
2285,handover_stress,18,13,2,HO/MRO,111149,111149,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,111147,0.11025,0,0,0,0,0
2286,handover_stress,18,15,17,HO/MRO,111327,111327,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,111325,0.11025,0,0,0,0,0
2287,handover_stress,18,16,20,HO/MRO,111505,111505,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,111503,0.11025,0,0,0,0,0
2288,handover_stress,18,18,3,HO/MRO,111683,111742,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,111740,0.11025,0,0,0,0,0
2289,handover_stress,18,20,3,HO/MRO,111861,111861,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,111859,0.11025,0,0,0,0,0
2306,handover_stress,19,1,5,HO/MRO,114887,114887,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,114885,0.11025,0,0,0,0,0
2307,handover_stress,19,2,12,HO/MRO,115065,115065,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,115063,0.11025,0,0,0,0,1
2308,handover_stress,19,3,16,HO/MRO,115243,115243,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,115241,0.11025,0,0,0,0,0
2309,handover_stress,19,5,9,HO/MRO,115421,115480,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,115478,0.11025,0,0,0,0,0
2310,handover_stress,19,6,19,HO/MRO,115599,115599,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,115597,0.11025,0,0,0,0,0
2311,handover_stress,19,8,10,HO/MRO,115777,115777,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,115775,0.11025,0,0,0,0,0
2312,handover_stress,19,9,7,HO/MRO,115955,116014,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,116012,0.11025,0,0,0,0,0
2313,handover_stress,19,10,8,HO/MRO,116133,116133,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,116131,0.11025,0,0,0,0,0
2314,handover_stress,19,12,10,HO/MRO,116311,116429,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,116427,0.11025,0,0,0,0,1
2315,handover_stress,19,13,12,HO/MRO,116489,116548,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,116546,0.11025,0,0,0,0,0
2316,handover_stress,19,15,17,HO/MRO,116667,116667,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,116665,0.11025,0,0,0,0,0
2317,handover_stress,19,16,20,HO/MRO,116845,116845,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,116843,0.11025,0,0,0,0,0
2318,handover_stress,19,17,15,HO/MRO,117023,117023,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,117021,0.11025,0,0,0,0,0
2319,handover_stress,19,18,16,HO/MRO,117201,117201,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,117199,0.11025,0,0,0,0,0
2320,handover_stress,19,19,6,HO/MRO,117379,117379,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,117377,0.11025,0,0,0,0,0
2321,handover_stress,19,20,3,HO/MRO,117557,117557,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,117555,0.11025,0,0,0,0,0
2322,handover_stress,19,21,19,HO/MRO,117735,117735,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,117733,0.11025,0,0,0,0,0
2328,normal,19,1,5,HO/MRO,118803,118803,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,118801,0.11025,0,0,0,0,0
2329,normal,19,2,12,HO/MRO,118981,118981,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,118979,0.11025,0,0,0,0,0
2330,normal,19,16,20,HO/MRO,119159,119159,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,119157,0.11025,0,0,0,0,0
2331,normal,19,17,15,HO/MRO,119337,119337,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,119335,0.11025,0,0,0,0,0
2336,degraded_sector,20,5,1,HO/MRO,120227,120227,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,120225,0.11025,0,0,0,0,0
2337,degraded_sector,20,16,20,HO/MRO,120405,120405,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,120403,0.11025,0,0,0,0,0
2357,low_load,20,4,5,HO/MRO,123965,123965,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,123963,0.11025,0,0,0,0,0
2358,low_load,20,9,1,HO/MRO,124190,124190,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,3,2,320,,124141,0.13425,0,0,0,0,0
2359,low_load_energy_saving_candidate,20,2,12,HO/MRO,124321,124321,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,124319,0.11025,0,0,0,0,0
2360,low_load_energy_saving_candidate,20,10,8,HO/MRO,124499,124499,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,124497,0.11025,0,0,0,0,0
2361,low_load_energy_saving_candidate,20,13,2,HO/MRO,124677,124677,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,124675,0.11025,0,0,0,0,0
2364,outage_sector,20,6,16,HO/MRO,125211,125270,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,3,-2,320,,125268,0.11025,0,0,0,0,0
2383,low_load_energy_saving_candidate,21,1,5,HO/MRO,128593,128593,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,128591,0.11025,0,0,0,0,0
2384,low_load_energy_saving_candidate,21,9,1,HO/MRO,128818,128818,handover_parameter_adjustment,handover_parameter_adjustment,0.134431850157558,0.134431850157558,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,3,2,320,,128769,0.13425,0,0,0,0,0
2385,low_load_energy_saving_candidate,21,20,3,HO/MRO,128949,128949,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,128947,0.11025,0,0,0,0,0
2391,outage_sector,21,15,17,HO/MRO,130017,130017,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,130015,0.11025,0,0,0,0,0
2392,outage_sector,21,19,6,HO/MRO,130195,130195,handover_parameter_adjustment,handover_parameter_adjustment,0.110310525225177,0.110310525225177,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,3,-2,320,,130193,0.11025,0,0,0,0,0
