sector_id,site_id,azimuth_deg,attached_ue_count,active_ue_count,active_attached_ue_count,offered_traffic_Mbps,served_traffic_Mbps,unserved_traffic_Mbps,sector_capacity_Mbps,sector_load_ratio,mean_RSRP_dBm,median_RSRP_dBm,mean_SINR_dB,median_SINR_dB,mean_UE_throughput_Mbps,median_UE_throughput_Mbps,qos_satisfaction_ratio,overload_flag,scenario_name,realization_id,phase_tag
10,4,30,29,8,8,65.7575523402601,43.1204917136326,22.6370606266275,43.1204917136326,1.5249722284468,-88.7125086503813,-91.1797711833742,8.5800916818583,6.55250148715181,5.39006146420408,5.64174014871836,0,1,overload,13,post
11,4,150,15,4,4,40.8044856282672,39.4922638494206,1.31222177884662,39.4922638494206,1.03322731216043,-91.1933876671569,-93.1547540352581,8.20575760344356,8.30028055351687,9.87306596235514,10.1227604298144,1,1,overload,13,post
12,4,270,22,6,6,35.5908836699917,32.2683827263733,3.32250094361841,32.2683827263733,1.10296459453181,-86.3418748467841,-86.1975232300048,5.60201324891752,5.04519382361686,5.37806378772888,5.26888270632684,1,1,overload,13,post
13,5,30,25,9,9,73.0695910514062,31.5109054669043,41.5586855845019,31.5109054669043,2.3188667532309,-87.118748219437,-86.1052559107596,5.5443448437994,3.50954256278036,3.50121171854492,3.08005283014208,0,1,overload,13,post
14,5,150,20,7,7,51.972445112437,51.972445112437,0,54.0966479634065,0.960733189006343,-88.3285413783972,-88.5132462357248,10.8966354803983,10.7433957699955,7.42463501606243,8.04746440966417,1,1,overload,13,post
15,5,270,28,8,8,70.0185036265232,43.2886723049343,26.729831321589,43.2886723049343,1.61747865892718,-88.4660423937545,-87.6134046804417,8.39759873967033,7.10795399220659,5.41108403811678,6.09549230466511,0,1,overload,13,post
16,6,30,19,4,4,32.4554678059166,32.4554678059166,0,33.4239775263505,0.97102350491738,-87.2366581289986,-89.5205215489815,5.71539369176976,4.49859111485986,8.11386695147916,8.04610991367218,1,1,overload,13,post
17,6,150,21,6,6,42.4258292001104,34.5056883454177,7.92014085469266,34.5056883454177,1.22953145508672,-89.1495053796455,-89.0901367114321,5.89517376739543,5.08200026627585,5.75094805756962,5.44821081765698,1,1,overload,13,post
18,6,270,22,8,8,67.6977429913064,43.4523053770461,24.2454376142603,43.4523053770461,1.55797816488393,-92.2586413098272,-93.9985873068536,8.70301055682629,8.02226157338626,5.43153817213076,5.45097389489542,0,1,overload,13,post
19,7,30,24,10,10,74.8257232801555,41.0139523137238,33.8117709664317,41.0139523137238,1.82439679813832,-88.2429419767178,-88.6717589428016,7.77261740556512,7.00648122276906,4.10139523137238,4.60757038189471,0,1,overload,13,post
20,7,150,24,6,6,49.5548990378037,34.7616390575752,14.7932599802285,34.7616390575752,1.42556278648791,-87.8073306775637,-88.5372901143842,6.22979485692534,3.39059328348487,5.79360650959587,5.75362280150894,0,1,overload,13,post
21,7,270,29,7,7,58.3719630324741,51.7771655609827,6.59479747149135,51.7771655609827,1.12736883914057,-87.6315838990951,-86.2668029866537,10.8723225942728,8.43559217811654,7.39673793728325,7.57464720902305,1,1,overload,13,post
1,1,30,19,1,1,6.50664293521119,6.50664293521119,0,33.6488537990776,0.193368932388109,-87.8177762571229,-89.0792901074842,6.04550318560604,4.17576450450564,6.50664293521119,6.50664293521119,1,0,normal,14,pre
2,1,150,18,4,4,19.4762309774612,19.4762309774612,0,38.0601712948628,0.511722105152218,-86.8954496658619,-88.617241469682,6.92259461423577,5.00876221514073,4.86905774436531,4.4585220420919,1,0,normal,14,pre
3,1,270,21,1,1,7.34975703569045,7.34975703569045,0,46.4288922018452,0.158301365532007,-85.4956082924468,-84.5503453359021,9.49692380020615,10.3621991552557,7.34975703569045,7.34975703569045,1,0,normal,14,pre
4,2,30,35,7,7,33.441941957743,33.441941957743,0,51.1177305302146,0.654214136873237,-88.8363487788233,-89.42113917719,11.0257020808342,8.31609663192778,4.77742027967758,5.73155213396629,1,0,normal,14,pre
5,2,150,17,2,2,7.52701440484217,7.52701440484217,0,32.5408349610208,0.231309811621565,-89.2966991658943,-90.2196334814511,5.55205845990618,4.2449189659835,3.76350720242109,3.76350720242109,1,0,normal,14,pre
6,2,270,28,6,6,28.1377129622438,28.1377129622438,0,47.0653612402326,0.597843344251037,-87.3252611934076,-86.166867780966,9.54215928151569,8.08253818097175,4.68961882704064,4.86465192230402,1,0,normal,14,pre
7,3,30,28,4,4,21.1157198164541,21.1157198164541,0,53.9317353507087,0.391526801041024,-89.2780195182819,-90.7266211405635,11.0326118998804,12.2494074047609,5.27892995411352,5.34095388515952,1,0,normal,14,pre
8,3,150,23,4,4,13.8237504593529,13.8237504593529,0,40.4920470931073,0.341394210758637,-89.0592545291976,-87.9738072287657,7.5785784598705,7.95888709220757,3.45593761483823,3.715525990339,1,0,normal,14,pre
9,3,270,18,2,2,9.85371140253567,9.85371140253567,0,29.2415534819413,0.336976330912823,-89.9098910196224,-92.0791948355904,5.41800980107208,3.03148144966884,4.92685570126784,4.92685570126784,1,0,normal,14,pre
10,4,30,22,2,2,11.7224681364681,11.7224681364681,0,45.5490550440318,0.257359194941281,-85.0732370774856,-83.9521915472135,9.28377615831302,7.86441676339849,5.86123406823404,5.86123406823404,1,0,normal,14,pre
11,4,150,24,4,4,17.1267608734562,17.1267608734562,0,66.8000855442164,0.256388307498793,-85.0134018143149,-84.8461116299696,14.7239613976671,15.79947632418,4.28169021836406,4.39686550313955,1,0,normal,14,pre
12,4,270,29,7,7,39.8555182642028,30.9260557864867,8.92946247771605,30.9260557864867,1.2887358976316,-88.9854718235353,-90.731974292489,5.01338078449488,3.13065461656548,4.4180079694981,4.73911709062383,0,1,normal,14,pre
13,5,30,19,2,2,7.4594480758746,7.4594480758746,0,29.240838110336,0.255103771230068,-89.6314558976922,-89.8480695500884,4.57466670339499,4.47271459363129,3.7297240379373,3.7297240379373,1,0,normal,14,pre
14,5,150,20,1,1,6.18649402129316,6.18649402129316,0,67.5815282788946,0.091541197407712,-83.4644473239132,-84.3650149298422,16.5228326865458,16.4085052117742,6.18649402129316,6.18649402129316,1,0,normal,14,pre
15,5,270,21,7,7,37.9841102741048,36.7650003605195,1.21910991358526,36.7650003605195,1.03315952404816,-90.144488258252,-91.7399701439499,6.53796247019079,8.04633362460942,5.25214290864565,6.87351225554747,1,1,normal,14,pre
16,6,30,19,3,3,14.176004349977,14.176004349977,0,35.0508395251211,0.404441221438276,-85.8209641827987,-87.7158309050907,5.98887058154429,5.14276055868328,4.72533478332566,4.81203897456956,1,0,normal,14,pre
17,6,150,28,6,6,27.3135752236432,27.3135752236432,0,41.3765993964272,0.660121315479632,-87.7706931051543,-88.2572899795299,8.15358172804443,6.03986889222131,4.55226253727387,4.77470175716893,1,0,normal,14,pre
18,6,270,21,3,3,11.2917734536138,11.2917734536138,0,58.649824793727,0.192528681770614,-86.2399254813215,-88.2239473066739,13.2665141896154,9.84852809226422,3.76392448453792,2.81672267248769,1,0,normal,14,pre
19,7,30,30,4,4,11.3424015127577,11.3424015127577,0,37.7038236933375,0.300828945228757,-91.7233878792815,-94.5497869431121,6.67778288137238,4.04395977563074,2.83560037818943,2.32556565127326,1,0,normal,14,pre
20,7,150,19,1,1,5.03714227477237,5.03714227477237,0,39.0889649142936,0.128863536955169,-86.7201993157331,-87.7142654748385,7.11142380228011,3.97363209496298,5.03714227477237,5.03714227477237,1,0,normal,14,pre
21,7,270,32,4,4,12.447797034581,12.447797034581,0,50.9019135079284,0.24454477595704,-88.2030026006791,-88.248078614447,10.8246452257584,9.93529849283577,3.11194925864525,2.29272851813084,1,0,normal,14,pre
1,1,30,19,1,1,6.50664293521119,6.50664293521119,0,33.6488537990776,0.193368932388109,-87.8177762571229,-89.0792901074842,6.04550318560604,4.17576450450564,6.50664293521119,6.50664293521119,1,0,normal,14,post
2,1,150,16,3,3,15.5341948163012,15.5341948163012,0,41.2869938685395,0.3762491128747,-85.9682561363516,-87.1670083243419,7.88837276056956,5.94050708963063,5.17806493876707,4.97500792302376,1,0,normal,14,post
3,1,270,21,1,1,7.34975703569045,7.34975703569045,0,46.4288922018452,0.158301365532007,-85.4956082924468,-84.5503453359021,9.49692380020615,10.3621991552557,7.34975703569045,7.34975703569045,1,0,normal,14,post
4,2,30,35,7,7,33.441941957743,33.441941957743,0,51.1177305302146,0.654214136873237,-88.8363487788233,-89.42113917719,11.0257020808342,8.31609663192778,4.77742027967758,5.73155213396629,1,0,normal,14,post
5,2,150,17,2,2,7.52701440484217,7.52701440484217,0,32.5408349610208,0.231309811621565,-89.2966991658943,-90.2196334814511,5.55205845990618,4.2449189659835,3.76350720242109,3.76350720242109,1,0,normal,14,post
6,2,270,28,6,6,28.1377129622438,28.1377129622438,0,47.0653612402326,0.597843344251037,-87.3252611934076,-86.166867780966,9.54215928151569,8.08253818097175,4.68961882704064,4.86465192230402,1,0,normal,14,post
7,3,30,27,4,4,21.1157198164541,21.1157198164541,0,55.4899813476886,0.380532112349208,-88.8115200579354,-90.6634549118497,11.4773503343545,12.4834651665639,5.27892995411352,5.34095388515952,1,0,normal,14,post
8,3,150,23,4,4,13.8237504593529,13.8237504593529,0,40.4920470931073,0.341394210758637,-89.0592545291976,-87.9738072287657,7.5785784598705,7.95888709220757,3.45593761483823,3.715525990339,1,0,normal,14,post
9,3,270,18,2,2,9.85371140253567,9.85371140253567,0,29.2415534819413,0.336976330912823,-89.9098910196224,-92.0791948355904,5.41800980107208,3.03148144966884,4.92685570126784,4.92685570126784,1,0,normal,14,post
10,4,30,22,2,2,11.7224681364681,11.7224681364681,0,45.5490550440318,0.257359194941281,-85.0732370774856,-83.9521915472135,9.28377615831302,7.86441676339849,5.86123406823404,5.86123406823404,1,0,normal,14,post
11,4,150,24,4,4,17.1267608734562,17.1267608734562,0,66.8000855442164,0.256388307498793,-85.0134018143149,-84.8461116299696,14.7239613976671,15.79947632418,4.28169021836406,4.39686550313955,1,0,normal,14,post
12,4,270,25,6,6,33.5907663940788,33.5907663940788,0,34.0169761806427,0.987470673927613,-88.0958880009075,-88.8354633965184,5.9973467092516,3.56653854931802,5.5984610656798,5.72993013742769,1,1,normal,14,post
13,5,30,25,3,3,13.7241999459986,13.7241999459986,0,24.8677768606923,0.55188688650701,-90.4853844984666,-90.3066926542202,3.12969135392917,1.14039016225362,4.57473331533285,4.39402602546237,1,0,normal,14,post
14,5,150,18,1,1,6.18649402129316,6.18649402129316,0,73.3813028945894,0.0843061349044174,-83.2816654017559,-83.7879118273846,18.2975877461832,17.1254121363107,6.18649402129316,6.18649402129316,1,0,normal,14,post
15,5,270,21,7,7,37.9841102741048,36.7650003605195,1.21910991358526,36.7650003605195,1.03315952404816,-90.144488258252,-91.7399701439499,6.53796247019079,8.04633362460942,5.25214290864565,6.87351225554747,1,1,normal,14,post
16,6,30,19,3,3,14.176004349977,14.176004349977,0,35.0508395251211,0.404441221438276,-85.8209641827987,-87.7158309050907,5.98887058154429,5.14276055868328,4.72533478332566,4.81203897456956,1,0,normal,14,post
17,6,150,28,6,6,27.3135752236432,27.3135752236432,0,41.3765993964272,0.660121315479632,-87.7706931051543,-88.2572899795299,8.15358172804443,6.03986889222131,4.55226253727387,4.77470175716893,1,0,normal,14,post
18,6,270,21,3,3,11.2917734536138,11.2917734536138,0,58.649824793727,0.192528681770614,-86.2399254813215,-88.2239473066739,13.2665141896154,9.84852809226422,3.76392448453792,2.81672267248769,1,0,normal,14,post
19,7,30,30,4,4,11.3424015127577,11.3424015127577,0,37.7038236933375,0.300828945228757,-91.7233878792815,-94.5497869431121,6.67778288137238,4.04395977563074,2.83560037818943,2.32556565127326,1,0,normal,14,post
20,7,150,19,1,1,5.03714227477237,5.03714227477237,0,39.0889649142936,0.128863536955169,-86.7201993157331,-87.7142654748385,7.11142380228011,3.97363209496298,5.03714227477237,5.03714227477237,1,0,normal,14,post
21,7,270,32,4,4,12.447797034581,12.447797034581,0,50.9019135079284,0.24454477595704,-88.2030026006791,-88.248078614447,10.8246452257584,9.93529849283577,3.11194925864525,2.29272851813084,1,0,normal,14,post
1,1,30,14,5,5,28.7402989919517,23.6752507628596,5.06504822909216,23.6752507628596,1.21393852507944,-90.724513275106,-89.713406333501,2.89778518138951,1.76603381526642,4.73505015257192,4.68868038734473,1,1,overload,14,pre
2,1,150,20,6,6,41.6468386090376,40.9173281867876,0.729510422250031,40.9173281867876,1.01782888704071,-86.1552578519013,-86.8889757021634,8.13046415252862,6.8022466180325,6.81955469779793,7.09635885650107,1,1,overload,14,pre
3,1,270,21,4,4,28.1302657957794,28.1302657957794,0,42.2900129917758,0.665175151429959,-85.3394337529215,-86.4918762153823,8.26435516832644,5.41262107313309,7.03256644894484,7.25880686612178,1,0,overload,14,pre
4,2,30,22,8,8,55.2822029384263,50.5655868232707,4.71661611515563,50.5655868232707,1.09327719525219,-89.2780934960271,-92.4790183054386,12.031520288609,8.7037701693256,6.32069835290884,5.06969224192034,1,1,overload,14,pre
5,2,150,22,11,11,82.2517880573543,28.4705578110037,53.7812302463506,28.4705578110037,2.88901217192044,-88.5611461523563,-91.0367239848144,4.58297642831484,3.4192183833466,2.58823252827306,2.52254708555619,0,1,overload,14,pre
6,2,270,18,6,6,40.6975477770542,40.6975477770542,0,41.5327827795579,0.979889741389665,-87.2525659736561,-88.1218652768849,8.00962470710151,6.10710888709908,6.78292462950903,5.73684840281217,1,1,overload,14,pre
7,3,30,36,10,10,75.1651807882691,57.5224336200519,17.6427471682172,57.5224336200519,1.30671072237227,-88.3405075903843,-89.4414135961905,13.3328008291018,12.4475270836522,5.75224336200519,5.41037643190898,0,1,overload,14,pre
8,3,150,16,6,6,45.8427331999567,45.8427331999567,0,68.8173226249003,0.666151071436327,-80.5181615829979,-79.5033235372341,16.5436257728442,17.5227182616573,7.64045553332612,7.31893428049034,1,0,overload,14,pre
9,3,270,18,6,6,40.0458411632388,40.0458411632388,0,41.3420267493466,0.96864726555458,-86.9987418157347,-86.0280380138632,7.89777117206665,7.66969462263784,6.67430686053981,5.55763360293894,1,1,overload,14,pre
10,4,30,23,8,8,72.1496677675624,33.5307500954855,38.6189176720769,33.5307500954855,2.15174630934595,-89.0570061849515,-89.3827320431423,5.6377748159515,4.14170045294539,4.19134376193569,4.30254262153612,0,1,overload,14,pre
11,4,150,26,7,7,49.7565724790182,47.4921357245166,2.26443675450166,47.4921357245166,1.04768024684417,-88.7799697323244,-88.1955061387449,9.74065453484251,7.94572692161197,6.78459081778808,4.36065590793196,1,1,overload,14,pre
12,4,270,26,5,5,34.5299495052989,34.5299495052989,0,34.7909738533443,0.992497354367091,-86.8655508374044,-88.9732066629713,5.94911001453678,3.56749816501327,6.90598990105977,7.43609837558316,1,1,overload,14,pre
13,5,30,19,10,10,72.8852747282291,33.6722198114588,39.2130549167703,33.6722198114588,2.16455211852193,-88.9350014400814,-91.258932595836,6.12616879864136,3.38319233934109,3.36722198114588,3.65089001154208,0,1,overload,14,pre
14,5,150,22,7,7,47.6503363494188,47.6503363494188,0,55.1008360344426,0.864784271506033,-88.7192814336452,-88.051468973476,11.4997680555478,13.1159403391609,6.80719090705983,4.94523284294072,1,1,overload,14,pre
15,5,270,26,7,7,66.2596590465883,45.6473959019122,20.612263144676,45.6473959019122,1.45155397668178,-88.4366359736932,-89.1287333371764,9.23427963092043,8.31215420535813,6.52105655741603,6.9128395925876,0,1,overload,14,pre
16,6,30,26,5,5,43.5252506045155,33.6985491068985,9.82670149761699,33.6985491068985,1.29160607082651,-87.3322175937435,-88.1892022924066,6.02343928096038,2.73858605499016,6.7397098213797,8.14963639694771,0,1,overload,14,pre
17,6,150,21,8,8,71.3175728796936,43.1626079797343,28.1549648999593,43.1626079797343,1.65229990071913,-90.3106996667095,-93.7628526493055,8.50256568590388,8.24047478123466,5.39532599746679,5.55545369434145,0,1,overload,14,pre
18,6,270,27,9,9,81.9149693483002,52.5229015634102,29.39206778489,52.5229015634102,1.55960479923992,-90.4071824167152,-91.5093237044533,11.1005551874207,10.0454076006728,5.83587795149002,6.28459628578241,0,1,overload,14,pre
19,7,30,37,5,5,42.2618770465729,37.5020126166349,4.75986442993798,37.5020126166349,1.12692290620762,-88.5412958858376,-88.147498432591,7.11285304804782,6.03095480435727,7.50040252332699,8.61100542231844,1,1,overload,14,pre
20,7,150,19,4,4,20.6400988150729,20.6400988150729,0,48.0691223475571,0.429383725083174,-83.3717150090033,-82.8608410071782,9.9261958565638,11.0578763992482,5.16002470376823,5.10182842770204,1,0,overload,14,pre
21,7,270,22,7,7,61.41869028754,48.2297320563435,13.1889582311965,48.2297320563435,1.2734611549529,-89.8679355709264,-89.5524080629179,9.62724117537025,9.56504606477586,6.88996172233478,7.40240723344056,0,1,overload,14,pre
1,1,30,12,3,3,15.8822256485436,15.8822256485436,0,24.6120989526712,0.645301551854029,-91.3960342680954,-92.1390401264115,3.11467282221564,2.0988731118707,5.29407521618121,5.14156351745548,1,0,overload,14,post
2,1,150,20,6,6,41.6468386090376,40.9173281867876,0.729510422250031,40.9173281867876,1.01782888704071,-86.1552578519013,-86.8889757021634,8.13046415252862,6.8022466180325,6.81955469779793,7.09635885650107,1,1,overload,14,post
3,1,270,26,6,6,40.9883391391875,36.0422311191156,4.94610802007192,36.0422311191156,1.13723090570408,-86.5312345421127,-88.3639134911618,6.27730377103322,3.35354867813043,6.0070385198526,5.65323773690774,1,1,overload,14,post
4,2,30,22,8,8,55.2822029384263,50.5655868232707,4.71661611515563,50.5655868232707,1.09327719525219,-89.2780934960271,-92.4790183054386,12.031520288609,8.7037701693256,6.32069835290884,5.06969224192034,1,1,overload,14,post
5,2,150,21,11,11,82.2517880573543,29.2581749223828,52.9936131349715,29.2581749223828,2.81124124370556,-88.274647630354,-90.6991256001655,4.84601247967455,4.11087202997373,2.65983408385298,2.59233150151433,0,1,overload,14,post
6,2,270,18,6,6,40.6975477770542,40.6975477770542,0,41.5327827795579,0.979889741389665,-87.2525659736561,-88.1218652768849,8.00962470710151,6.10710888709908,6.78292462950903,5.73684840281217,1,1,overload,14,post
7,3,30,35,10,10,75.1651807882691,58.7471569394525,16.4180238488167,58.7471569394525,1.27946924930747,-88.3177132795859,-89.7445187240532,13.7057912461447,13.0003998385803,5.87471569394525,5.5255699966782,0,1,overload,14,post
8,3,150,20,7,7,56.0680928164172,55.9622381055405,0.105854710876763,57.2622743223443,0.979145405591041,-82.9343061630429,-83.7715369062625,12.9524941934225,16.486809056809,7.99460544364864,7.84422029532791,1,1,overload,14,post
9,3,270,18,6,6,40.0458411632388,40.0458411632388,0,41.3420267493466,0.96864726555458,-86.9987418157347,-86.0280380138632,7.89777117206665,7.66969462263784,6.67430686053981,5.55763360293894,1,1,overload,14,post
10,4,30,18,5,5,45.8521958156182,38.4559711687316,7.39622464688662,38.4559711687316,1.19232968046586,-87.8444193953098,-87.9004735112998,7.0119557391371,4.8301650394963,7.69119423374631,7.14961395308905,1,1,overload,14,post
11,4,150,26,7,7,49.7565724790182,47.4921357245166,2.26443675450166,47.4921357245166,1.04768024684417,-88.7799697323244,-88.1955061387449,9.74065453484251,7.94572692161197,6.78459081778808,4.36065590793196,1,1,overload,14,post
12,4,270,27,5,5,34.5299495052989,33.8488810731465,0.681068432152421,33.8488810731465,1.02012085512312,-87.1870589903752,-89.3946762041534,5.64364733264714,3.21272871991366,6.76977621462929,7.28942883408232,1,1,overload,14,post
13,5,30,18,9,9,66.7581305616485,35.0625364753244,31.6955940863241,35.0625364753244,1.90397322249148,-88.6234324148261,-91.2302550532632,6.6177285398441,3.96113349795424,3.89583738614715,4.39153161510099,0,1,overload,14,post
14,5,150,19,7,7,47.6503363494188,47.6503363494188,0,61.4935009562463,0.774884103335128,-88.0896357085927,-87.6256147510936,13.285895082696,13.8769736630998,6.80719090705983,4.94523284294072,1,0,overload,14,post
15,5,270,26,7,7,66.2596590465883,45.6166564890455,20.6430025575427,45.6166564890455,1.45253212634074,-87.8850402477955,-89.0294204332411,9.21922150380104,8.31215420535813,6.51666521272079,6.90818441727871,0,1,overload,14,post
16,6,30,21,4,4,37.4048058126359,37.4048058126359,0,38.4880815866804,0.97185425385246,-85.9715213327359,-85.9232771249503,7.52922466559626,3.6260271765458,9.35120145315898,10.9976555382619,1,1,overload,14,post
17,6,150,21,8,8,71.3175728796936,43.1626079797343,28.1549648999593,43.1626079797343,1.65229990071913,-90.3106996667095,-93.7628526493055,8.50256568590388,8.24047478123466,5.39532599746679,5.55545369434145,0,1,overload,14,post
18,6,270,26,9,9,81.9149693483002,54.0611575659723,27.8538117823279,54.0611575659723,1.51522780932571,-90.3492448201897,-91.3933474463363,11.5527997005798,10.0841202967163,6.00679528510803,6.46865538519474,0,1,overload,14,post
19,7,30,36,4,4,31.9241008930946,31.9241008930946,0,38.1278718359922,0.837290395603948,-88.5501387778834,-88.0798277137738,7.29909823893313,6.06695811423861,7.98102522327364,7.72230593793405,1,1,overload,14,post
20,7,150,24,6,6,37.0983197604308,37.0983197604308,0,40.1290590919367,0.924475195778642,-84.7577981213426,-86.8848536073838,7.44307863915089,4.05865446639832,6.18305329340514,5.52092834551252,1,1,overload,14,post
21,7,270,20,7,7,61.41869028754,51.3125371957805,10.1061530917596,51.3125371957804,1.19695290165053,-89.4735563961524,-89.5524080629179,10.4631721925844,10.3681191067785,7.33036245654006,7.87556306679242,1,1,overload,14,post
1,1,30,21,5,5,37.9462974333151,37.0561652303949,0.890132202920193,37.0561652303949,1.02402116347943,-87.5364650996433,-88.9920484744479,6.79189595526642,7.00022309964785,7.41123304607899,6.03499180071715,1,1,overload,15,pre
2,1,150,18,6,6,46.9117299560879,27.8287291891997,19.0830007668883,27.8287291891997,1.68573022638398,-88.9626738972858,-91.046591501247,3.82145349131543,1.41034225991491,4.63812153153328,4.70564868632239,0,1,overload,15,pre
3,1,270,24,10,10,67.7328090752757,39.1030136907516,28.6297953845241,39.1030136907516,1.73216339822154,-85.9336245434024,-86.0883469015355,7.50254386263709,6.04891550640707,3.91030136907516,3.96965642628481,0,1,overload,15,pre
4,2,30,28,8,8,57.1046920053878,55.3498629176264,1.75482908776136,55.3498629176264,1.0317043077482,-87.8605245400151,-88.2826776824077,12.0657209091272,11.3784604262436,6.9187328647033,7.15609739181418,1,1,overload,15,pre
5,2,150,25,12,12,94.6167421137204,34.1673958913925,60.4493462223279,34.1673958913925,2.76921139715996,-87.4115581459427,-87.1138002926853,5.78237278611683,3.43423589903463,2.84728299094937,3.21735596560949,0,1,overload,15,pre
6,2,270,36,14,14,99.1483160546951,51.7576002678932,47.3907157868019,51.7576002678932,1.91562815009798,-84.3737574467894,-83.2839104353456,10.599283696866,10.933390908995,3.69697144770665,3.44076742634003,0,1,overload,15,pre
7,3,30,23,7,7,68.5717087371848,47.9377082050261,20.6340005321587,47.9377082050261,1.43043360445828,-89.2355512415057,-90.5743951934511,9.50556428330943,10.0233315546213,6.84824402928944,7.17647248341227,0,1,overload,15,pre
8,3,150,14,2,2,17.1484575117639,17.1484575117639,0,50.3575252583075,0.340534158972296,-87.6185092238726,-86.6717453316262,11.1298416937539,8.28767636653174,8.57422875588196,8.57422875588196,1,0,overload,15,pre
9,3,270,22,6,6,35.6438331645576,35.6438331645576,0,47.5623544358665,0.749412714894509,-83.7971184668469,-83.5517154514967,9.56630833211318,10.7854514643468,5.94063886075961,5.29002485361109,1,0,overload,15,pre
10,4,30,15,4,4,25.4957923561449,25.4957923561449,0,50.9217182496187,0.500686018314707,-84.9940101715531,-85.9351883666916,10.5744522298972,9.25794012943638,6.37394808903624,6.47155811589366,1,0,overload,15,pre
11,4,150,27,9,9,53.5015661619252,53.5015661619252,0,55.7015155764931,0.960504675827954,-88.2041561837064,-91.021230379226,12.0560500553393,12.3772054872504,5.94461846243614,5.18480071345596,1,1,overload,15,pre
12,4,270,18,6,6,38.8079118230025,35.4917434010927,3.31616842190983,35.4917434010927,1.09343492610193,-91.2065745985415,-90.1566090799961,5.76602306442851,6.74969676286945,5.91529056684878,5.90159071695293,1,1,overload,15,pre
13,5,30,16,3,3,30.5303229172505,30.5303229172505,0,47.2264916731372,0.646466037082666,-85.2496492986049,-84.6221189610336,9.23866114073087,7.90254141892079,10.1767743057502,10.6270044839576,1,0,overload,15,pre
14,5,150,22,5,5,36.1860769044385,36.1860769044385,0,54.8518580634302,0.659705581214646,-87.4951243029615,-89.3240926578109,11.8280852554371,10.758013557119,7.23721538088769,6.42724233406705,1,0,overload,15,pre
15,5,270,25,8,8,65.6281918046774,43.3514701845712,22.2767216201063,43.3514701845712,1.51386311756584,-85.9912788671918,-87.3898054883553,8.68447419685832,8.33980492751944,5.4189337730714,5.58108345012938,0,1,overload,15,pre
16,6,30,23,8,8,68.6522279878617,36.1851687507437,32.467059237118,36.1851687507437,1.8972476945116,-88.4515458016506,-91.5023623648414,6.41883050837837,4.57841019945944,4.52314609384296,4.72715019490996,0,1,overload,15,pre
17,6,150,19,6,6,42.4731991911005,37.0011761591979,5.47202303190255,37.0011761591979,1.14788781330515,-90.5178512341604,-89.5738074618387,6.63775809981311,6.15561970655968,6.16686269319965,6.41608980872501,1,1,overload,15,pre
18,6,270,27,8,8,52.9429872162022,52.9429872162022,0,55.3509665645523,0.956496164424846,-89.1149910385397,-90.4496825127312,12.2484250044505,12.1930246842971,6.61787340202527,6.0019352197927,1,1,overload,15,pre
19,7,30,18,3,3,24.4787522386945,24.4787522386945,0,42.7149767396665,0.573071885017855,-88.3402109997056,-90.543092431663,8.13586007992898,8.52229769897925,8.15958407956484,8.99503042737637,1,0,overload,15,pre
20,7,150,24,6,6,45.5357142806862,31.6574446903587,13.8782695903275,31.6574446903587,1.43838881268121,-87.4756079748169,-88.2688462363801,5.23635633520218,3.05283535039462,5.27624078172645,4.92526678403842,0,1,overload,15,pre
21,7,270,36,12,12,105.4501093898,53.1155429437926,52.3345664460077,53.1155429437926,1.98529664850435,-89.4384353543416,-88.8482431653502,10.9514052298476,11.9582346036178,4.42629524531605,4.66167416267968,0,1,overload,15,pre
1,1,30,21,5,5,37.9462974333151,37.0561652303949,0.890132202920193,37.0561652303949,1.02402116347943,-87.5364650996433,-88.9920484744479,6.79189595526642,7.00022309964785,7.41123304607899,6.03499180071715,1,1,overload,15,post
2,1,150,17,6,6,46.9117299560879,28.5388365616503,18.3728933944376,28.5388365616503,1.64378564819025,-88.7455072735698,-89.438676502036,4.00358035093793,1.94545595194629,4.75647276027505,4.8257230095731,0,1,overload,15,post
3,1,270,24,10,10,67.7328090752757,39.1030136907516,28.6297953845241,39.1030136907516,1.73216339822154,-85.9336245434024,-86.0883469015355,7.50254386263709,6.04891550640707,3.91030136907516,3.96965642628481,0,1,overload,15,post
4,2,30,28,8,8,57.1046920053878,55.3498629176264,1.75482908776136,55.3498629176264,1.0317043077482,-87.8605245400151,-88.2826776824077,12.0657209091272,11.3784604262436,6.9187328647033,7.15609739181418,1,1,overload,15,post
5,2,150,27,13,13,99.7537401925439,32.2909169973088,67.4628231952351,32.2909169973088,3.08921980137193,-87.6943233753101,-87.4504856822611,5.16083037063539,2.61519595084572,2.48391669210068,2.87341333190595,0,1,overload,15,post
6,2,270,33,14,14,99.1483160546951,55.3646455623233,43.7836704923718,55.3646455623233,1.79082363930399,-83.2479729527166,-81.9456985349751,11.6532559277202,11.7236275249669,3.95461754016595,3.68055837279369,0,1,overload,15,post
7,3,30,23,7,7,68.5717087371848,47.9377082050261,20.6340005321587,47.9377082050261,1.43043360445828,-89.2355512415057,-90.5743951934511,9.50556428330943,10.0233315546213,6.84824402928944,7.17647248341227,0,1,overload,15,post
8,3,150,14,2,2,17.1484575117639,17.1484575117639,0,50.3575252583075,0.340534158972296,-87.6185092238726,-86.6717453316262,11.1298416937539,8.28767636653174,8.57422875588196,8.57422875588196,1,0,overload,15,post
