oracle_group_id,module_name,scenario_name,realization_id,source_sector_id,selected_action_id_raw,selected_action_id_safe,oracle_action_id,raw_predicted_reward,safe_predicted_reward,raw_true_reward,safe_true_reward,oracle_reward,raw_selected_safety_valid,safe_selected_safety_valid,safety_filter_changed_action,fallback_used,noop_selected,selection_reason,raw_regret,safety_enforced_regret,raw_top1_oracle_match,safe_top1_oracle_match,safe_top2_oracle_match
1826,HO/MRO,handover_stress,2,13,29447,29447,29445,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1827,HO/MRO,handover_stress,2,16,29625,29625,29623,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1828,HO/MRO,handover_stress,2,17,29803,29803,29801,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1829,HO/MRO,handover_stress,2,18,29981,29981,29979,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1830,HO/MRO,handover_stress,2,19,30159,30159,30157,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1831,HO/MRO,handover_stress,2,20,30337,30337,30335,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1832,HO/MRO,handover_stress,2,21,30515,30515,30513,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1841,HO/MRO,overload,2,2,32164,32223,32174,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,0,0,1
1842,HO/MRO,overload,2,5,32342,32283,32283,0.134431850157558,8.32929035236621e-05,0.13425,0,0,0,0,1,1,1,no_safe_action_fallback_noop,-0.13425,0,0,1,1
1843,HO/MRO,overload,2,15,32473,32532,32530,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,1
1844,HO/MRO,degraded_sector,3,3,32651,32651,32649,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1845,HO/MRO,degraded_sector,3,13,32829,32829,32827,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1862,HO/MRO,overload,3,2,35855,35843,35843,0.110310525225177,-0.000117459659326373,0.11025,0,0,0,1,1,0,1,safe_best_predicted,-0.11025,0,0,1,1
1882,HO/MRO,mixed_conflict,4,2,39462,39462,39413,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,1
1883,HO/MRO,mixed_conflict,4,5,39640,39758,39709,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,0,0,1
1904,HO/MRO,low_load,5,16,43378,43378,43329,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1907,HO/MRO,mixed_conflict,5,12,43912,44030,43981,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,0,0,1
1941,HO/MRO,outage_sector,6,5,49917,49917,49915,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1942,HO/MRO,outage_sector,6,9,50095,50095,50093,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1943,HO/MRO,outage_sector,6,17,50273,50273,50271,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1970,HO/MRO,normal,7,1,55079,55079,55077,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1971,HO/MRO,normal,7,2,55257,55257,55255,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1972,HO/MRO,normal,7,19,55435,55435,55433,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
1973,HO/MRO,normal,7,20,55613,55613,55611,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2004,HO/MRO,overload,8,16,61178,61119,61119,0.134431850157558,8.32929035236621e-05,0.13425,0,0,0,0,1,1,1,no_safe_action_fallback_noop,-0.13425,0,0,1,1
2005,HO/MRO,degraded_sector,9,10,61309,61309,61307,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2031,HO/MRO,normal,9,13,65937,65937,65935,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2032,HO/MRO,normal,9,16,66162,66162,66113,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2036,HO/MRO,overload,9,2,66827,66827,66825,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2037,HO/MRO,overload,9,9,67052,67052,67003,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,1
2057,HO/MRO,normal,10,2,70565,70565,70563,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2058,HO/MRO,normal,10,13,70743,70743,70741,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2091,HO/MRO,low_load_energy_saving_candidate,11,6,76617,76617,76615,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2141,HO/MRO,handover_stress,13,1,85517,85517,85515,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2142,HO/MRO,handover_stress,13,2,85742,85742,85693,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2143,HO/MRO,handover_stress,13,3,85873,85873,85871,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2144,HO/MRO,handover_stress,13,5,86051,86110,86108,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2145,HO/MRO,handover_stress,13,8,86229,86229,86227,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2146,HO/MRO,handover_stress,13,9,86407,86466,86464,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2147,HO/MRO,handover_stress,13,12,86585,86644,86642,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2148,HO/MRO,handover_stress,13,13,86763,86822,86820,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2149,HO/MRO,handover_stress,13,14,86941,86941,86939,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2150,HO/MRO,handover_stress,13,16,87119,87119,87117,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2151,HO/MRO,handover_stress,13,17,87297,87297,87295,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2152,HO/MRO,handover_stress,13,20,87475,87475,87473,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2153,HO/MRO,low_load,13,2,87653,87653,87651,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2154,HO/MRO,low_load,13,9,87831,87831,87829,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2155,HO/MRO,low_load,13,13,88009,88009,88007,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2157,HO/MRO,mixed_conflict,13,10,88412,88471,88422,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,0,0,1
2265,HO/MRO,low_load,17,3,107589,107589,107587,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2266,HO/MRO,low_load_energy_saving_candidate,17,20,107814,107814,107765,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2267,HO/MRO,mixed_conflict,17,1,107945,107933,107933,0.110310525225177,-0.000117459659326373,0.11025,0,0,0,0,1,1,1,no_safe_action_fallback_noop,-0.11025,0,0,1,1
2268,HO/MRO,mixed_conflict,17,9,108170,108229,108180,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,0,1,1,0,0,safe_best_predicted,0,0,0,0,1
2270,HO/MRO,outage_sector,17,2,108479,108479,108477,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2271,HO/MRO,outage_sector,17,12,108657,108657,108655,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2272,HO/MRO,outage_sector,17,20,108835,108835,108833,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2275,HO/MRO,handover_stress,18,1,109369,109369,109367,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2276,HO/MRO,handover_stress,18,2,109547,109547,109545,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2277,HO/MRO,handover_stress,18,3,109725,109784,109782,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2278,HO/MRO,handover_stress,18,5,109903,109903,109901,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2279,HO/MRO,handover_stress,18,6,110128,110128,110079,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2280,HO/MRO,handover_stress,18,7,110259,110259,110257,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2281,HO/MRO,handover_stress,18,8,110437,110437,110435,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2282,HO/MRO,handover_stress,18,9,110615,110615,110613,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2283,HO/MRO,handover_stress,18,10,110793,110793,110791,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2284,HO/MRO,handover_stress,18,12,110971,110971,110969,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2285,HO/MRO,handover_stress,18,13,111149,111149,111147,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2286,HO/MRO,handover_stress,18,15,111327,111327,111325,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2287,HO/MRO,handover_stress,18,16,111505,111505,111503,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2288,HO/MRO,handover_stress,18,18,111683,111742,111740,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2289,HO/MRO,handover_stress,18,20,111861,111861,111859,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2306,HO/MRO,handover_stress,19,1,114887,114887,114885,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2307,HO/MRO,handover_stress,19,2,115065,115065,115063,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,1
2308,HO/MRO,handover_stress,19,3,115243,115243,115241,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2309,HO/MRO,handover_stress,19,5,115421,115480,115478,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2310,HO/MRO,handover_stress,19,6,115599,115599,115597,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2311,HO/MRO,handover_stress,19,8,115777,115777,115775,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2312,HO/MRO,handover_stress,19,9,115955,116014,116012,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2313,HO/MRO,handover_stress,19,10,116133,116133,116131,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2314,HO/MRO,handover_stress,19,12,116311,116429,116427,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,1
2315,HO/MRO,handover_stress,19,13,116489,116548,116546,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2316,HO/MRO,handover_stress,19,15,116667,116667,116665,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2317,HO/MRO,handover_stress,19,16,116845,116845,116843,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2318,HO/MRO,handover_stress,19,17,117023,117023,117021,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2319,HO/MRO,handover_stress,19,18,117201,117201,117199,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2320,HO/MRO,handover_stress,19,19,117379,117379,117377,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2321,HO/MRO,handover_stress,19,20,117557,117557,117555,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2322,HO/MRO,handover_stress,19,21,117735,117735,117733,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2328,HO/MRO,normal,19,1,118803,118803,118801,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2329,HO/MRO,normal,19,2,118981,118981,118979,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2330,HO/MRO,normal,19,16,119159,119159,119157,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2331,HO/MRO,normal,19,17,119337,119337,119335,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2336,HO/MRO,degraded_sector,20,5,120227,120227,120225,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2337,HO/MRO,degraded_sector,20,16,120405,120405,120403,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2357,HO/MRO,low_load,20,4,123965,123965,123963,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2358,HO/MRO,low_load,20,9,124190,124190,124141,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2359,HO/MRO,low_load_energy_saving_candidate,20,2,124321,124321,124319,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2360,HO/MRO,low_load_energy_saving_candidate,20,10,124499,124499,124497,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2361,HO/MRO,low_load_energy_saving_candidate,20,13,124677,124677,124675,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2364,HO/MRO,outage_sector,20,6,125211,125270,125268,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,0,1,1,0,0,safe_best_predicted,0,0,0,0,0
2383,HO/MRO,low_load_energy_saving_candidate,21,1,128593,128593,128591,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2384,HO/MRO,low_load_energy_saving_candidate,21,9,128818,128818,128769,0.134431850157558,0.134431850157558,0.13425,0.13425,0.13425,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2385,HO/MRO,low_load_energy_saving_candidate,21,20,128949,128949,128947,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2391,HO/MRO,outage_sector,21,15,130017,130017,130015,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
2392,HO/MRO,outage_sector,21,19,130195,130195,130193,0.110310525225177,0.110310525225177,0.11025,0.11025,0.11025,1,1,0,0,0,safe_best_predicted,0,0,0,0,0
