oracle_group_id,scenario_name,realization_id,source_sector_id,module_name,selected_action_id,selected_action_type,target_sector_id,reward,safety_valid,oracle_selection_reason,is_noop,delta_prs_dB,delta_tilt_deg,delta_cio_dB,delta_hom_dB,delta_ttt_ms,es_action,pre_source_load_ratio,post_source_load_ratio,pre_source_RSRP_dBm,post_source_RSRP_dBm,pre_source_SINR_dB,post_source_SINR_dB,pre_source_qos_satisfaction_ratio,post_source_qos_satisfaction_ratio,pre_source_attach_rate,post_source_attach_rate,pre_source_handover_risk_score,post_source_handover_risk_score
1506,low_load_energy_saving_candidate,15,16,ES,21161,sleep,16,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-88.8317547473009,-88.8317547473009,7.02610170174982,7.02610170174982,0,0,1,0.975,0.130434782608696,0.130434782608696
1507,low_load_energy_saving_candidate,15,17,ES,21163,keep_active,17,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0738129631472581,0.0738129631472581,-88.5471192011588,-88.5471192011588,7.72941314813441,7.72941314813441,1,1,0.958333333333333,0.958333333333333,0.217391304347826,0.217391304347826
1508,low_load_energy_saving_candidate,15,18,ES,21167,sleep,18,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-89.7325885549443,-89.7325885549443,7.98873813652135,7.98873813652135,0,0,1,0.975,0.222222222222222,0.222222222222222
1509,low_load_energy_saving_candidate,15,19,ES,21170,sleep,19,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-87.5684114321759,-87.5684114321759,8.987416929583,8.987416929583,0,0,0.923076923076923,0.898076923076923,0.166666666666667,0.166666666666667
1510,low_load_energy_saving_candidate,15,20,ES,21172,keep_active,20,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0481151914605965,0.0481151914605965,-89.4242999210781,-89.4242999210781,5.53238442125789,5.53238442125789,1,1,0.95,0.95,0.157894736842105,0.157894736842105
1511,low_load_energy_saving_candidate,15,21,ES,21175,keep_active,21,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0450972632537799,0.0450972632537799,-88.4536301577524,-88.4536301577524,10.1814818604829,10.1814818604829,1,1,1,1,0.153846153846154,0.153846153846154
1512,normal,15,11,ES,21178,keep_active,11,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0572347089204659,0.0572347089204659,-91.0668255902257,-91.0668255902257,9.12400299795176,9.12400299795176,1,1,1,1,0.222222222222222,0.222222222222222
1513,normal,15,20,ES,21181,keep_active,20,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0,0,-85.4436249757596,-85.4436249757596,8.84266605771139,8.84266605771139,0,0,0.928571428571429,0.928571428571429,0.153846153846154,0.153846153846154
1514,outage_sector,15,6,ES,21183,keep_active,6,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0535325048851708,0.0535325048851708,-89.3353741682694,-89.3353741682694,8.46146916150012,8.46146916150012,1,1,1,1,0.0909090909090909,0.0909090909090909
1515,outage_sector,15,15,ES,21186,keep_active,15,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0,0,-140,-140,-20,-20,0,0,0,0,0,0
1516,degraded_sector,16,12,ES,21188,keep_active,12,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0769566395223159,0.0769566395223159,-85.9239184306506,-85.9239184306506,7.57748863072715,7.57748863072715,1,1,1,1,0.230769230769231,0.230769230769231
1517,handover_stress,16,5,ES,21191,keep_active,5,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0,0,-91.8989329038818,-91.8989329038818,3.85773342962188,3.85773342962188,0,0,0.909090909090909,0.909090909090909,0.5,0.5
1518,handover_stress,16,13,ES,21193,keep_active,13,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0432241456079397,0.0432241456079397,-90.4839524412464,-90.4839524412464,3.64752709357021,3.64752709357021,1,1,1,1,0.653846153846154,0.653846153846154
1519,handover_stress,16,18,ES,21197,sleep,18,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-90.1839572208886,-90.1839572208886,9.4722804737065,9.4722804737065,0,0,1,0.975,0.214285714285714,0.214285714285714
1520,low_load,16,1,ES,21199,keep_active,1,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0,0,-87.6138527990794,-87.6138527990794,6.59051513738086,6.59051513738086,0,0,0.875,0.875,0.285714285714286,0.285714285714286
1521,low_load,16,2,ES,21201,keep_active,2,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0259701914477925,0.0259701914477925,-88.3334683738935,-88.3334683738935,6.943213971666,6.943213971666,1,1,0.869565217391304,0.869565217391304,0.25,0.25
1522,low_load,16,3,ES,21204,keep_active,3,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0629015897429794,0.0629015897429794,-84.1229211439106,-84.1229211439106,9.07497173711541,9.07497173711541,1,1,1,1,0.0666666666666667,0.0666666666666667
1523,low_load,16,4,ES,21207,keep_active,4,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.046329331175218,0.046329331175218,-88.2700744445277,-88.2700744445277,10.6718058696579,10.6718058696579,1,1,0.964285714285714,0.964285714285714,0.037037037037037,0.037037037037037
1524,low_load,16,5,ES,21210,keep_active,5,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0418439130601598,0.0418439130601598,-86.3844898481305,-86.3844898481305,8.13891389007816,8.13891389007816,1,1,0.966666666666667,0.966666666666667,0.206896551724138,0.206896551724138
1525,low_load,16,6,ES,21213,keep_active,6,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0765068029349228,0.0765068029349228,-87.855232938574,-87.855232938574,11.250431301456,11.250431301456,1,1,1,1,0.0416666666666667,0.0416666666666667
1526,low_load,16,7,ES,21216,keep_active,7,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0523786084800185,0.0523786084800185,-88.4597544691547,-88.4597544691547,12.4499261616918,12.4499261616918,1,1,0.961538461538462,0.961538461538462,0,0
1527,low_load,16,8,ES,21219,keep_active,8,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0527979535341098,0.0527979535341098,-87.1323592817638,-87.1323592817638,9.98442223347649,9.98442223347649,1,1,1,1,0.222222222222222,0.222222222222222
1528,low_load,16,9,ES,21222,keep_active,9,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0486105768621962,0.0486105768621962,-86.9927173062093,-86.9927173062093,6.30010487538639,6.30010487538639,1,1,1,1,0.241379310344828,0.241379310344828
1529,low_load,16,10,ES,21225,keep_active,10,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0719414777332593,0.0719414777332593,-90.4378946800999,-90.4378946800999,7.93440721559116,7.93440721559116,1,1,0.944444444444444,0.944444444444444,0,0
1530,low_load,16,11,ES,21229,sleep,11,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-88.6267879811096,-88.6267879811096,8.81134200149589,8.81134200149589,0,0,1,0.975,0.214285714285714,0.214285714285714
1531,low_load,16,12,ES,21231,keep_active,12,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0334067338263079,0.0334067338263079,-88.3688962293287,-88.3688962293287,5.26522652363338,5.26522652363338,1,1,1,1,0.24,0.24
1532,low_load,16,14,ES,21235,sleep,14,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-88.4166183802263,-88.4166183802263,11.3443767417719,11.3443767417719,0,0,1,0.975,0.111111111111111,0.111111111111111
1533,low_load,16,15,ES,21237,keep_active,15,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0241618190221181,0.0241618190221181,-89.8846268814831,-89.8846268814831,7.75829935940369,7.75829935940369,1,1,0.925925925925926,0.925925925925926,0.2,0.2
1534,low_load,16,16,ES,21240,keep_active,16,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0717775667589276,0.0717775667589276,-91.5248381581861,-91.5248381581861,4.31986017273624,4.31986017273624,1,1,0.954545454545455,0.954545454545455,0.285714285714286,0.285714285714286
1535,low_load,16,17,ES,21244,sleep,17,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-87.6011436996119,-87.6011436996119,8.66665291725811,8.66665291725811,0,0,1,0.975,0.227272727272727,0.227272727272727
1536,low_load,16,18,ES,21247,sleep,18,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-89.1468443774818,-89.1468443774818,9.82315344256961,9.82315344256961,0,0,1,0.975,0.0952380952380952,0.0952380952380952
1537,low_load,16,19,ES,21250,sleep,19,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-88.7096038964435,-88.7096038964435,6.61953260385991,6.61953260385991,0,0,0.95,0.925,0.263157894736842,0.263157894736842
1538,low_load,16,20,ES,21252,keep_active,20,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0222763937926252,0.0222763937926252,-85.8957606961218,-85.8957606961218,8.21392690411921,8.21392690411921,1,1,1,1,0,0
1539,low_load,16,21,ES,21256,sleep,21,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-92.0825399204136,-92.0825399204136,11.2383732576204,11.2383732576204,0,0,0.96,0.935,0.0833333333333333,0.0833333333333333
1540,low_load_energy_saving_candidate,16,1,ES,21259,sleep,1,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-85.9708863067314,-85.9708863067314,7.14073135211668,7.14073135211668,0,0,0.958333333333333,0.933333333333333,0.217391304347826,0.217391304347826
1541,low_load_energy_saving_candidate,16,2,ES,21261,keep_active,2,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0,0,-86.8594751617165,-86.8594751617165,6.75334474498158,6.75334474498158,0,0,0.941176470588235,0.941176470588235,0.1875,0.1875
1542,low_load_energy_saving_candidate,16,4,ES,21264,sleep,4,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-91.8410101435023,-91.8410101435023,9.30504866435395,9.30504866435395,0,0,0.956521739130435,0.931521739130435,0.0454545454545455,0.0454545454545455
1543,low_load_energy_saving_candidate,16,5,ES,21267,sleep,5,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-85.8738862957131,-85.8738862957131,8.46798547705602,8.46798547705602,0,0,0.95,0.925,0.105263157894737,0.105263157894737
1544,low_load_energy_saving_candidate,16,6,ES,21270,sleep,6,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-89.294241914701,-89.294241914701,6.65187416568438,6.65187416568438,0,0,1,0.975,0.214285714285714,0.214285714285714
1545,low_load_energy_saving_candidate,16,8,ES,21272,keep_active,8,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0247037618421775,0.0247037618421775,-89.0142549449564,-89.0142549449564,9.15737945474758,9.15737945474758,1,1,1,1,0.2,0.2
1546,low_load_energy_saving_candidate,16,9,ES,21275,keep_active,9,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0160356960725752,0.0160356960725752,-86.3717608379842,-86.3717608379842,8.47598428528114,8.47598428528114,1,1,0.952380952380952,0.952380952380952,0.2,0.2
1547,low_load_energy_saving_candidate,16,10,ES,21279,sleep,10,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-90.9079062251069,-90.9079062251069,6.82966167074502,6.82966167074502,0,0,1,0.975,0.217391304347826,0.217391304347826
1548,low_load_energy_saving_candidate,16,11,ES,21281,keep_active,11,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0528737629614226,0.0528737629614226,-87.5703417101765,-87.5703417101765,10.2164590403397,10.2164590403397,1,1,1,1,0.238095238095238,0.238095238095238
1549,low_load_energy_saving_candidate,16,13,ES,21285,sleep,13,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-86.7945566929406,-86.7945566929406,8.30895205348162,8.30895205348162,0,0,0.9,0.875,0.0555555555555556,0.0555555555555556
1550,low_load_energy_saving_candidate,16,14,ES,21287,keep_active,14,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0227052711465529,0.0227052711465529,-91.3811896723359,-91.3811896723359,10.1308642045271,10.1308642045271,1,1,1,1,0.0434782608695652,0.0434782608695652
1551,low_load_energy_saving_candidate,16,15,ES,21290,keep_active,15,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0839724168601646,0.0839724168601646,-88.6494012634413,-88.6494012634413,7.7086733360234,7.7086733360234,1,1,0.958333333333333,0.958333333333333,0.260869565217391,0.260869565217391
1552,low_load_energy_saving_candidate,16,16,ES,21293,keep_active,16,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0849467876185035,0.0849467876185035,-88.4242096041828,-88.4242096041828,5.0640977591184,5.0640977591184,1,1,1,1,0.347826086956522,0.347826086956522
1553,low_load_energy_saving_candidate,16,17,ES,21296,keep_active,17,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0582021691225913,0.0582021691225913,-87.2543652724586,-87.2543652724586,7.77919355540707,7.77919355540707,1,1,0.939393939393939,0.939393939393939,0.225806451612903,0.225806451612903
1554,low_load_energy_saving_candidate,16,18,ES,21299,keep_active,18,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0771791225959256,0.0771791225959256,-91.1932646578797,-91.1932646578797,9.47179862323107,9.47179862323107,1,1,1,1,0.125,0.125
1555,low_load_energy_saving_candidate,16,19,ES,21303,sleep,19,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-88.6336706116322,-88.6336706116322,7.16452988672648,7.16452988672648,0,0,0.956521739130435,0.931521739130435,0.272727272727273,0.272727272727273
1556,low_load_energy_saving_candidate,16,20,ES,21305,keep_active,20,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0589160653369214,0.0589160653369214,-86.9819033234828,-86.9819033234828,6.32532039148758,6.32532039148758,1,1,0.916666666666667,0.916666666666667,0.181818181818182,0.181818181818182
1557,low_load_energy_saving_candidate,16,21,ES,21308,keep_active,21,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0843460966965155,0.0843460966965155,-88.4987088465174,-88.4987088465174,12.2082318562544,12.2082318562544,1,1,1,1,0.0689655172413793,0.0689655172413793
1558,normal,16,16,ES,21311,keep_active,16,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0,0,-87.8357715400908,-87.8357715400908,4.79090641456166,4.79090641456166,0,0,1,1,0.375,0.375
1559,outage_sector,16,7,ES,21313,keep_active,7,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0,0,-94.1409118891621,-94.1409118891621,8.98079415973237,8.98079415973237,0,0,0.933333333333333,0.933333333333333,0.0714285714285714,0.0714285714285714
1560,outage_sector,16,16,ES,21315,keep_active,16,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0,0,-140,-140,-20,-20,0,0,0,0,0,0
1561,low_load,17,1,ES,21317,keep_active,1,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0169634638142653,0.0169634638142653,-88.8657209352289,-88.8657209352289,5.11738599913521,5.11738599913521,1,1,0.96,0.96,0.208333333333333,0.208333333333333
1562,low_load,17,2,ES,21321,sleep,2,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-87.2528036542553,-87.2528036542553,5.20108524842615,5.20108524842615,0,0,0.944444444444444,0.919444444444444,0.176470588235294,0.176470588235294
1563,low_load,17,4,ES,21323,keep_active,4,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0548775894015399,0.0548775894015399,-91.7188777968457,-91.7188777968457,10.8640017898019,10.8640017898019,1,1,1,1,0.037037037037037,0.037037037037037
1564,low_load,17,5,ES,21326,keep_active,5,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0463159882001452,0.0463159882001452,-86.2883183097815,-86.2883183097815,7.03438862825113,7.03438862825113,1,1,1,1,0.193548387096774,0.193548387096774
1565,low_load,17,6,ES,21330,sleep,6,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-87.6082713302835,-87.6082713302835,10.2497779466096,10.2497779466096,0,0,1,0.975,0.157894736842105,0.157894736842105
1566,low_load,17,8,ES,21332,keep_active,8,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0135116988140238,0.0135116988140238,-90.7249754072459,-90.7249754072459,6.9499398693028,6.9499398693028,1,1,1,1,0.25,0.25
1567,low_load,17,9,ES,21336,sleep,9,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-90.0977674531366,-90.0977674531366,4.16300827953241,4.16300827953241,0,0,1,0.975,0.222222222222222,0.222222222222222
1568,low_load,17,10,ES,21338,keep_active,10,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.052831674137839,0.052831674137839,-88.0307123209831,-88.0307123209831,9.6149875278195,9.6149875278195,1,1,1,1,0.217391304347826,0.217391304347826
1569,low_load,17,11,ES,21342,sleep,11,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-87.4265576567904,-87.4265576567904,11.4151069665326,11.4151069665326,0,0,1,0.975,0.0555555555555556,0.0555555555555556
1570,low_load,17,12,ES,21345,sleep,12,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-88.9514158650928,-88.9514158650928,5.55113494714179,5.55113494714179,0,0,0.954545454545455,0.929545454545455,0.142857142857143,0.142857142857143
1571,low_load,17,14,ES,21347,keep_active,14,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0401797088201694,0.0401797088201694,-89.5020315907541,-89.5020315907541,11.1327950561733,11.1327950561733,1,1,1,1,0.142857142857143,0.142857142857143
1572,low_load,17,15,ES,21350,keep_active,15,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0390232832512741,0.0390232832512741,-89.6772776050675,-89.6772776050675,7.32877843607483,7.32877843607483,1,1,0.962962962962963,0.962962962962963,0.192307692307692,0.192307692307692
1573,low_load,17,16,ES,21353,keep_active,16,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0357636669505897,0.0357636669505897,-86.9145611104011,-86.9145611104011,7.81621158368083,7.81621158368083,1,1,0.923076923076923,0.923076923076923,0.166666666666667,0.166666666666667
1574,low_load,17,17,ES,21357,sleep,17,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-90.913295780422,-90.913295780422,6.39785200560387,6.39785200560387,0,0,0.952380952380952,0.927380952380952,0.1,0.1
1575,low_load,17,18,ES,21360,sleep,18,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-88.2213519128223,-88.2213519128223,11.8315917076348,11.8315917076348,0,0,0.91304347826087,0.88804347826087,0.0476190476190476,0.0476190476190476
1576,low_load,17,19,ES,21362,keep_active,19,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0307786053131459,0.0307786053131459,-86.6001454622939,-86.6001454622939,9.24163943377588,9.24163943377588,1,1,1,1,0.192307692307692,0.192307692307692
1577,low_load,17,20,ES,21365,keep_active,20,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0557404979229586,0.0557404979229586,-86.9591594831556,-86.9591594831556,6.99602997781239,6.99602997781239,1,1,0.925925925925926,0.925925925925926,0.2,0.2
1578,low_load,17,21,ES,21368,keep_active,21,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0158105335188948,0.0158105335188948,-87.8768561497917,-87.8768561497917,12.0900280419788,12.0900280419788,1,1,1,1,0.0869565217391304,0.0869565217391304
1579,low_load_energy_saving_candidate,17,1,ES,21372,sleep,1,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-90.3058336244773,-90.3058336244773,5.03675492624384,5.03675492624384,0,0,1,0.975,0.25,0.25
1580,low_load_energy_saving_candidate,17,2,ES,21375,sleep,2,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-87.7747679872905,-87.7747679872905,5.93128685535374,5.93128685535374,0,0,1,0.975,0.217391304347826,0.217391304347826
1581,low_load_energy_saving_candidate,17,3,ES,21378,sleep,3,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-88.5186337148006,-88.5186337148006,6.16222633445181,6.16222633445181,0,0,1,0.975,0.3,0.3
1582,low_load_energy_saving_candidate,17,4,ES,21380,keep_active,4,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.095265465865204,0.095265465865204,-88.952797795338,-88.952797795338,11.6873379466689,11.6873379466689,1,1,1,1,0.0833333333333333,0.0833333333333333
1583,low_load_energy_saving_candidate,17,5,ES,21384,sleep,5,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-87.342284266826,-87.342284266826,5.89400198876448,5.89400198876448,0,0,0.95,0.925,0.157894736842105,0.157894736842105
1584,low_load_energy_saving_candidate,17,6,ES,21386,keep_active,6,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0767778739340843,0.0767778739340843,-87.5747599327268,-87.5747599327268,9.24271733416172,9.24271733416172,1,1,1,1,0.2,0.2
1585,low_load_energy_saving_candidate,17,7,ES,21390,sleep,7,0.25,1,safe_best_reward,0,0,0,0,0,0,sleep,0,0,-89.3748556141808,-89.3748556141808,11.6807498220393,11.6807498220393,0,0,1,0.975,0.0416666666666667,0.0416666666666667
1586,low_load_energy_saving_candidate,17,8,ES,21392,keep_active,8,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.090258222736488,0.090258222736488,-90.6284689506957,-90.6284689506957,6.53750101042613,6.53750101042613,1,1,0.970588235294118,0.970588235294118,0.212121212121212,0.212121212121212
1587,low_load_energy_saving_candidate,17,10,ES,21395,keep_active,10,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0595198756132229,0.0595198756132229,-90.1925523093433,-90.1925523093433,8.18443983581786,8.18443983581786,1,1,0.954545454545455,0.954545454545455,0.0476190476190476,0.0476190476190476
1588,low_load_energy_saving_candidate,17,11,ES,21398,keep_active,11,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0,0,-90.5941514221182,-90.5941514221182,7.70694266675914,7.70694266675914,0,0,0.941176470588235,0.941176470588235,0.1875,0.1875
1589,low_load_energy_saving_candidate,17,12,ES,21400,keep_active,12,0,1,safe_best_reward,1,0,0,0,0,0,keep_active,0.0401343859209944,0.0401343859209944,-86.2187687295431,-86.2187687295431,9.84153364585503,9.84153364585503,1,1,1,1,0.0526315789473684,0.0526315789473684
